datetime,date,hour,aqi,co,pm2_5,pm10,no2,so2,o3,temperature,humidity,wind_speed,pressure,rainfall
2024-07-10 10:30:00,2024-07-10,10,5.0,3311.16,287.97,325.93,124.75,148.77,5.5,32.47,67.97,1.56,97.78,2.69
2024-07-10 11:30:00,2024-07-10,11,5.0,3231.05,275.53,311.17,132.98,154.5,5.23,32.47,67.97,1.56,97.78,2.69
2024-07-10 12:30:00,2024-07-10,12,5.0,2109.53,172.18,195.23,101.45,100.14,31.83,32.47,67.97,1.56,97.78,2.69
2024-07-10 13:30:00,2024-07-10,13,5.0,1575.47,122.65,139.16,68.55,70.57,77.25,32.47,67.97,1.56,97.78,2.69
2024-07-10 14:30:00,2024-07-10,14,5.0,1455.31,116.32,131.68,56.89,63.9,123.02,32.47,67.97,1.56,97.78,2.69
2024-07-10 15:30:00,2024-07-10,15,5.0,1401.9,122.49,138.15,49.35,60.56,170.23,32.47,67.97,1.56,97.78,2.69
2024-07-10 16:30:00,2024-07-10,16,5.0,1401.9,121.87,138.29,48.67,58.17,177.38,32.47,67.97,1.56,97.78,2.69
2024-07-10 17:30:00,2024-07-10,17,5.0,1375.2,105.82,121.99,51.41,51.98,151.63,32.47,67.97,1.56,97.78,2.69
2024-07-10 18:30:00,2024-07-10,18,5.0,1815.8,108.96,132.55,76.77,52.45,87.98,32.47,67.97,1.56,97.78,2.69
2024-07-10 19:30:00,2024-07-10,19,5.0,2456.67,127.49,165.48,100.08,53.88,27.54,32.47,67.97,1.56,97.78,2.69
2024-07-10 20:30:00,2024-07-10,20,5.0,2643.59,130.12,175.5,95.96,49.59,2.79,32.47,67.97,1.56,97.78,2.69
2024-07-10 21:30:00,2024-07-10,21,5.0,2483.37,119.52,163.97,78.14,43.39,0.14,32.47,67.97,1.56,97.78,2.69
2024-07-10 22:30:00,2024-07-10,22,5.0,2162.93,100.8,141.11,63.75,38.15,0.05,32.47,67.97,1.56,97.78,2.69
2024-07-10 23:30:00,2024-07-10,23,4.0,1708.98,74.72,106.22,54.15,31.47,0.12,32.47,67.97,1.56,97.78,2.69
2024-07-11 00:30:00,2024-07-11,0,3.0,1241.68,49.25,70.96,46.61,23.37,1.05,33.28,69.07,1.96,97.38,4.47
2024-07-11 01:30:00,2024-07-11,1,3.0,1041.41,40.92,59.15,40.78,21.46,2.79,33.28,69.07,1.96,97.38,4.47
2024-07-11 02:30:00,2024-07-11,2,3.0,988.01,39.76,57.29,36.33,21.93,3.4,33.28,69.07,1.96,97.38,4.47
2024-07-11 03:30:00,2024-07-11,3,3.0,974.66,41.0,58.78,33.93,23.6,2.57,33.28,69.07,1.96,97.38,4.47
2024-07-11 04:30:00,2024-07-11,4,3.0,961.3,41.36,59.21,31.87,25.03,1.77,33.28,69.07,1.96,97.38,4.47
2024-07-11 05:30:00,2024-07-11,5,3.0,974.66,42.17,60.42,31.53,26.94,0.96,33.28,69.07,1.96,97.38,4.47
2024-07-11 06:30:00,2024-07-11,6,4.0,1188.28,50.49,72.57,32.9,33.38,0.46,33.28,69.07,1.96,97.38,4.47
2024-07-11 07:30:00,2024-07-11,7,4.0,1762.39,72.61,104.15,35.64,45.78,2.19,33.28,69.07,1.96,97.38,4.47
2024-07-11 08:30:00,2024-07-11,8,5.0,2189.64,88.12,123.26,43.87,57.7,4.47,33.28,69.07,1.96,97.38,4.47
2024-07-11 09:30:00,2024-07-11,9,5.0,1976.01,79.07,109.54,54.15,65.8,4.38,33.28,69.07,1.96,97.38,4.47
2024-07-11 10:30:00,2024-07-11,10,4.0,1789.09,71.67,102.22,60.32,72.48,9.92,33.28,69.07,1.96,97.38,4.47
2024-07-11 11:30:00,2024-07-11,11,4.0,1441.96,59.61,89.95,61.69,72.48,28.25,33.28,69.07,1.96,97.38,4.47
2024-07-11 12:30:00,2024-07-11,12,3.0,747.68,32.44,55.03,28.79,34.81,80.11,33.28,69.07,1.96,97.38,4.47
2024-07-11 13:30:00,2024-07-11,13,3.0,700.95,31.74,49.56,22.28,29.56,97.27,33.28,69.07,1.96,97.38,4.47
2024-07-11 14:30:00,2024-07-11,14,3.0,747.68,29.87,44.51,24.33,30.52,95.84,33.28,69.07,1.96,97.38,4.47
2024-07-11 15:30:00,2024-07-11,15,3.0,854.49,31.84,46.18,28.79,34.81,98.71,33.28,69.07,1.96,97.38,4.47
2024-07-11 16:30:00,2024-07-11,16,3.0,1108.17,43.96,62.1,40.1,43.87,108.72,33.28,69.07,1.96,97.38,4.47
2024-07-11 17:30:00,2024-07-11,17,4.0,1388.55,57.86,80.33,55.52,51.02,108.72,33.28,69.07,1.96,97.38,4.47
2024-07-11 18:30:00,2024-07-11,18,5.0,2616.88,107.14,151.78,111.04,67.71,49.35,33.28,69.07,1.96,97.38,4.47
2024-07-11 19:30:00,2024-07-11,19,5.0,4646.3,203.6,289.53,149.43,96.32,1.5,33.28,69.07,1.96,97.38,4.47
2024-07-11 20:30:00,2024-07-11,20,5.0,6462.1,308.93,435.82,148.06,127.79,0.0,33.28,69.07,1.96,97.38,4.47
2024-07-11 21:30:00,2024-07-11,21,5.0,7370.0,368.27,519.25,153.54,139.24,0.0,33.28,69.07,1.96,97.38,4.47
2024-07-11 22:30:00,2024-07-11,22,5.0,7049.56,355.06,494.81,153.54,111.58,0.0,33.28,69.07,1.96,97.38,4.47
2024-07-11 23:30:00,2024-07-11,23,5.0,5767.82,281.96,385.72,139.83,78.2,0.0,33.28,69.07,1.96,97.38,4.47
2024-07-12 00:30:00,2024-07-12,0,5.0,3578.19,163.0,218.47,111.04,46.73,0.01,33.58,66.0,2.21,97.22,1.65
2024-07-12 01:30:00,2024-07-12,1,5.0,2269.74,102.04,135.29,81.57,29.33,1.13,33.58,66.0,2.21,97.22,1.65
2024-07-12 02:30:00,2024-07-12,2,4.0,1268.39,63.07,83.51,45.24,22.89,17.7,33.58,66.0,2.21,97.22,1.65
2024-07-12 03:30:00,2024-07-12,3,3.0,841.14,48.4,65.59,25.36,20.74,39.34,33.58,66.0,2.21,97.22,1.65
2024-07-12 04:30:00,2024-07-12,4,3.0,867.84,49.07,67.48,27.76,24.08,29.68,33.58,66.0,2.21,97.22,1.65
2024-07-12 05:30:00,2024-07-12,5,4.0,1081.47,60.16,81.82,39.07,33.86,14.66,33.58,66.0,2.21,97.22,1.65
2024-07-12 06:30:00,2024-07-12,6,5.0,1642.23,89.73,119.79,52.78,51.5,1.94,33.58,66.0,2.21,97.22,1.65
2024-07-12 07:30:00,2024-07-12,7,5.0,2429.96,128.0,171.03,56.89,67.71,2.7,33.58,66.0,2.21,97.22,1.65
2024-07-12 08:30:00,2024-07-12,8,5.0,2643.59,131.88,176.69,63.06,70.57,6.17,33.58,66.0,2.21,97.22,1.65
2024-07-12 09:30:00,2024-07-12,9,5.0,1708.98,85.96,116.8,54.15,65.8,32.54,33.58,66.0,2.21,97.22,1.65
2024-07-12 10:30:00,2024-07-12,10,5.0,1455.31,81.39,111.28,50.04,67.71,79.39,33.58,66.0,2.21,97.22,1.65
2024-07-12 11:30:00,2024-07-12,11,5.0,1228.33,99.68,128.16,38.73,66.76,165.94,33.58,66.0,2.21,97.22,1.65
2024-07-12 12:30:00,2024-07-12,12,5.0,907.9,98.89,125.63,22.28,51.98,226.02,33.58,66.0,2.21,97.22,1.65
2024-07-12 13:30:00,2024-07-12,13,5.0,741.0,79.72,111.09,18.68,42.92,214.58,33.58,66.0,2.21,97.22,1.65
2024-07-12 14:30:00,2024-07-12,14,5.0,687.6,64.09,101.59,19.71,40.53,188.83,33.58,66.0,2.21,97.22,1.65
2024-07-12 15:30:00,2024-07-12,15,4.0,881.2,62.75,104.2,32.9,47.21,158.79,33.58,66.0,2.21,97.22,1.65
2024-07-12 16:30:00,2024-07-12,16,4.0,1134.87,65.1,102.27,52.09,51.5,118.73,33.58,66.0,2.21,97.22,1.65
2024-07-12 17:30:00,2024-07-12,17,4.0,1161.58,53.37,81.11,63.06,40.53,72.24,33.58,66.0,2.21,97.22,1.65
2024-07-12 18:30:00,2024-07-12,18,3.0,1188.28,45.26,66.98,66.49,32.9,37.19,33.58,66.0,2.21,97.22,1.65
2024-07-12 19:30:00,2024-07-12,19,3.0,1335.14,49.18,71.76,67.17,33.86,16.45,33.58,66.0,2.21,97.22,1.65
2024-07-12 20:30:00,2024-07-12,20,4.0,1455.31,55.25,80.29,64.43,35.29,6.71,33.58,66.0,2.21,97.22,1.65
2024-07-12 21:30:00,2024-07-12,21,4.0,1815.8,74.8,109.25,64.43,41.96,0.95,33.58,66.0,2.21,97.22,1.65
2024-07-12 22:30:00,2024-07-12,22,5.0,2616.88,117.82,168.65,65.12,52.93,0.0,33.58,66.0,2.21,97.22,1.65
2024-07-12 23:30:00,2024-07-12,23,5.0,3204.35,151.38,209.7,67.86,58.65,0.0,33.58,66.0,2.21,97.22,1.65
2024-07-13 00:30:00,2024-07-13,0,5.0,3097.53,147.85,200.48,69.23,52.45,0.0,31.54,68.35,1.24,97.33,1.88
2024-07-13 01:30:00,2024-07-13,1,5.0,2696.99,136.43,182.39,69.92,45.78,0.0,31.54,68.35,1.24,97.33,1.88
2024-07-13 02:30:00,2024-07-13,2,5.0,2296.45,130.74,170.9,70.6,44.35,0.0,31.54,68.35,1.24,97.33,1.88
2024-07-13 03:30:00,2024-07-13,3,5.0,2029.42,126.87,160.3,67.86,44.35,0.0,31.54,68.35,1.24,97.33,1.88
2024-07-13 04:30:00,2024-07-13,4,5.0,1949.31,122.7,151.75,63.75,40.53,0.0,31.54,68.35,1.24,97.33,1.88
2024-07-13 05:30:00,2024-07-13,5,5.0,1949.31,124.2,148.68,61.69,35.76,0.11,31.54,68.35,1.24,97.33,1.88
2024-07-13 06:30:00,2024-07-13,6,5.0,1815.8,126.42,145.97,55.52,36.24,2.41,31.54,68.35,1.24,97.33,1.88
2024-07-13 07:30:00,2024-07-13,7,5.0,1842.5,130.49,151.57,51.41,45.3,14.84,31.54,68.35,1.24,97.33,1.88
2024-07-13 08:30:00,2024-07-13,8,5.0,1976.01,138.19,162.97,58.26,61.99,32.19,31.54,68.35,1.24,97.33,1.88
2024-07-13 09:30:00,2024-07-13,9,5.0,2002.72,150.71,178.31,69.92,80.11,60.08,31.54,68.35,1.24,97.33,1.88
2024-07-13 10:30:00,2024-07-13,10,5.0,2216.34,204.52,236.57,87.74,111.58,107.29,31.54,68.35,1.24,97.33,1.88
2024-07-13 11:30:00,2024-07-13,11,5.0,2643.59,357.11,394.82,94.59,154.5,237.46,31.54,68.35,1.24,97.33,1.88
2024-07-13 12:30:00,2024-07-13,12,5.0,1895.9,320.05,349.18,49.35,118.26,326.16,31.54,68.35,1.24,97.33,1.88
2024-07-13 13:30:00,2024-07-13,13,5.0,1321.79,240.18,262.4,25.7,74.39,326.16,31.54,68.35,1.24,97.33,1.88
2024-07-13 14:30:00,2024-07-13,14,5.0,1121.52,199.68,219.41,20.22,57.7,308.99,31.54,68.35,1.24,97.33,1.88
2024-07-13 15:30:00,2024-07-13,15,5.0,1134.87,175.24,195.41,25.36,52.45,277.52,31.54,68.35,1.24,97.33,1.88
2024-07-13 16:30:00,2024-07-13,16,5.0,1361.85,168.71,192.26,40.78,54.84,237.46,31.54,68.35,1.24,97.33,1.88
2024-07-13 17:30:00,2024-07-13,17,5.0,1628.88,166.97,194.18,59.63,58.17,194.55,31.54,68.35,1.24,97.33,1.88
2024-07-13 18:30:00,2024-07-13,18,5.0,2429.96,192.77,234.06,98.71,66.76,118.73,31.54,68.35,1.24,97.33,1.88
2024-07-13 19:30:00,2024-07-13,19,5.0,3685.0,256.35,324.23,135.72,80.11,39.34,31.54,68.35,1.24,97.33,1.88
2024-07-13 20:30:00,2024-07-13,20,5.0,4646.3,323.72,416.81,143.95,90.6,2.28,31.54,68.35,1.24,97.33,1.88
2024-07-13 21:30:00,2024-07-13,21,5.0,5340.58,389.27,498.28,142.57,112.53,0.02,31.54,68.35,1.24,97.33,1.88
2024-07-13 22:30:00,2024-07-13,22,5.0,6034.85,452.25,573.49,154.91,143.05,0.0,31.54,68.35,1.24,97.33,1.88
2024-07-13 23:30:00,2024-07-13,23,5.0,6355.29,487.93,611.17,172.73,150.68,0.0,31.54,68.35,1.24,97.33,1.88
2024-07-14 00:30:00,2024-07-14,0,5.0,5928.04,465.65,578.8,178.22,131.61,0.0,32.44,62.33,1.49,97.34,0.79
2024-07-14 01:30:00,2024-07-14,1,5.0,5714.42,457.3,564.07,171.36,123.98,0.0,32.44,62.33,1.49,97.34,0.79
2024-07-14 02:30:00,2024-07-14,2,5.0,5821.23,485.72,583.22,160.4,122.07,0.0,32.44,62.33,1.49,97.34,0.79
2024-07-14 03:30:00,2024-07-14,3,5.0,5340.58,475.94,551.07,135.72,95.37,0.13,32.44,62.33,1.49,97.34,0.79
2024-07-14 04:30:00,2024-07-14,4,5.0,4806.52,454.79,515.93,123.38,80.11,0.73,32.44,62.33,1.49,97.34,0.79
2024-07-14 05:30:00,2024-07-14,5,5.0,4806.52,461.46,516.93,128.87,72.48,1.24,32.44,62.33,1.49,97.34,0.79
2024-07-14 06:30:00,2024-07-14,6,5.0,4646.3,458.35,509.85,130.24,78.2,2.15,32.44,62.33,1.49,97.34,0.79
2024-07-14 07:30:00,2024-07-14,7,5.0,4165.65,434.84,485.64,113.79,88.69,15.74,32.44,62.33,1.49,97.34,0.79
2024-07-14 08:30:00,2024-07-14,8,5.0,3845.21,409.87,462.48,112.41,92.51,50.07,32.44,62.33,1.49,97.34,0.79
2024-07-14 09:30:00,2024-07-14,9,5.0,1522.06,169.09,192.78,75.4,120.16,79.39,32.44,62.33,1.49,97.34,0.79
2024-07-14 10:30:00,2024-07-14,10,5.0,947.95,99.66,116.42,55.52,101.09,97.27,32.44,62.33,1.49,97.34,0.79
2024-07-14 11:30:00,2024-07-14,11,5.0,867.84,96.05,111.5,50.04,95.37,127.32,32.44,62.33,1.49,97.34,0.79
2024-07-14 12:30:00,2024-07-14,12,5.0,827.79,105.99,120.59,40.1,86.78,171.66,32.44,62.33,1.49,97.34,0.79
2024-07-14 13:30:00,2024-07-14,13,5.0,774.38,122.02,135.94,29.13,81.06,231.74,32.44,62.33,1.49,97.34,0.79
2024-07-14 14:30:00,2024-07-14,14,5.0,747.68,143.54,157.05,25.02,87.74,288.96,32.44,62.33,1.49,97.34,0.79
2024-07-14 15:30:00,2024-07-14,15,5.0,854.49,172.38,187.62,33.24,106.81,320.43,32.44,62.33,1.49,97.34,0.79
2024-07-14 16:30:00,2024-07-14,16,5.0,1121.52,206.62,226.01,58.26,137.33,314.71,32.44,62.33,1.49,97.34,0.79
2024-07-14 17:30:00,2024-07-14,17,5.0,1348.5,218.93,241.71,82.25,156.4,263.21,32.44,62.33,1.49,97.34,0.79
2024-07-14 18:30:00,2024-07-14,18,5.0,1895.9,215.78,248.21,102.82,139.24,163.08,32.44,62.33,1.49,97.34,0.79
2024-07-14 19:30:00,2024-07-14,19,5.0,2857.21,232.46,284.82,117.9,109.67,67.95,32.44,62.33,1.49,97.34,0.79
2024-07-14 20:30:00,2024-07-14,20,5.0,3631.59,258.52,330.51,126.12,93.46,15.91,32.44,62.33,1.49,97.34,0.79
2024-07-14 21:30:00,2024-07-14,21,5.0,4005.43,264.73,347.88,117.9,77.25,1.01,32.44,62.33,1.49,97.34,0.79
2024-07-14 22:30:00,2024-07-14,22,5.0,3791.81,245.85,328.93,101.45,60.08,0.2,32.44,62.33,1.49,97.34,0.79
2024-07-14 23:30:00,2024-07-14,23,5.0,3177.64,207.81,278.61,85.0,43.87,0.21,32.44,62.33,1.49,97.34,0.79
2024-07-15 00:30:00,2024-07-15,0,5.0,2376.56,162.3,212.27,68.55,30.52,0.92,32.3,66.1,2.36,97.6,2.19
2024-07-15 01:30:00,2024-07-15,1,5.0,1869.2,133.52,170.02,54.84,27.42,2.37,32.3,66.1,2.36,97.6,2.19
2024-07-15 02:30:00,2024-07-15,2,5.0,1468.66,109.68,136.72,42.5,26.23,7.24,32.3,66.1,2.36,97.6,2.19
2024-07-15 03:30:00,2024-07-15,3,5.0,1188.28,92.46,112.47,34.96,30.04,16.99,32.3,66.1,2.36,97.6,2.19
2024-07-15 04:30:00,2024-07-15,4,5.0,1134.87,90.42,108.58,33.93,33.86,21.1,32.3,66.1,2.36,97.6,2.19
2024-07-15 05:30:00,2024-07-15,5,5.0,1188.28,96.04,114.47,36.67,37.19,20.74,32.3,66.1,2.36,97.6,2.19
2024-07-15 06:30:00,2024-07-15,6,5.0,1388.55,111.44,133.16,43.87,42.44,16.99,32.3,66.1,2.36,97.6,2.19
2024-07-15 07:30:00,2024-07-15,7,5.0,1815.8,140.02,169.23,54.84,52.45,17.88,32.3,66.1,2.36,97.6,2.19
2024-07-15 08:30:00,2024-07-15,8,5.0,2082.82,168.42,201.9,64.43,66.76,38.27,32.3,66.1,2.36,97.6,2.19
2024-07-15 09:30:00,2024-07-15,9,5.0,1308.44,142.45,158.79,54.84,95.37,104.43,32.3,66.1,2.36,97.6,2.19
2024-07-15 10:30:00,2024-07-15,10,5.0,1148.22,129.85,142.37,53.47,104.9,113.01,32.3,66.1,2.36,97.6,2.19
2024-07-15 11:30:00,2024-07-15,11,5.0,1081.47,107.87,118.24,58.95,111.58,94.41,32.3,66.1,2.36,97.6,2.19
2024-07-15 12:30:00,2024-07-15,12,4.0,1001.36,70.25,77.91,57.58,103.95,70.1,32.3,66.1,2.36,97.6,2.19
2024-07-15 13:30:00,2024-07-15,13,3.0,921.25,45.47,51.38,44.55,87.74,85.12,32.3,66.1,2.36,97.6,2.19
2024-07-15 14:30:00,2024-07-15,14,3.0,921.25,42.58,47.9,34.96,78.2,128.75,32.3,66.1,2.36,97.6,2.19
2024-07-15 15:30:00,2024-07-15,15,4.0,961.3,48.13,53.68,32.22,73.43,165.94,32.3,66.1,2.36,97.6,2.19
2024-07-15 16:30:00,2024-07-15,16,4.0,1068.12,50.01,56.85,44.55,85.83,147.34,32.3,66.1,2.36,97.6,2.19
2024-07-15 17:30:00,2024-07-15,17,3.0,1161.58,44.08,52.21,59.63,93.46,100.14,32.3,66.1,2.36,97.6,2.19
2024-07-15 18:30:00,2024-07-15,18,3.0,1308.44,43.28,54.44,69.23,93.46,61.51,32.3,66.1,2.36,97.6,2.19
2024-07-15 19:30:00,2024-07-15,19,4.0,1522.06,52.62,69.51,78.14,96.32,40.05,32.3,66.1,2.36,97.6,2.19
2024-07-15 20:30:00,2024-07-15,20,4.0,1655.58,62.37,83.7,82.25,97.27,29.68,32.3,66.1,2.36,97.6,2.19
2024-07-15 21:30:00,2024-07-15,21,5.0,1895.9,75.75,106.18,81.57,82.97,21.82,32.3,66.1,2.36,97.6,2.19
2024-07-15 22:30:00,2024-07-15,22,5.0,2216.34,92.03,133.66,78.14,65.8,11.8,32.3,66.1,2.36,97.6,2.19
2024-07-15 23:30:00,2024-07-15,23,5.0,2243.04,92.68,136.18,71.97,53.41,6.17,32.3,66.1,2.36,97.6,2.19
2024-07-16 00:30:00,2024-07-16,0,5.0,1976.01,79.92,116.91,61.69,42.92,6.08,32.53,68.17,2.96,97.68,0.32
2024-07-16 01:30:00,2024-07-16,1,4.0,1708.98,67.98,97.98,50.04,37.67,10.73,32.53,68.17,2.96,97.68,0.32
2024-07-16 02:30:00,2024-07-16,2,4.0,1482.01,59.6,84.0,40.1,34.81,17.88,32.53,68.17,2.96,97.68,0.32
2024-07-16 03:30:00,2024-07-16,3,4.0,1348.5,55.11,75.78,35.3,35.76,23.96,32.53,68.17,2.96,97.68,0.32
2024-07-16 04:30:00,2024-07-16,4,4.0,1268.39,53.63,72.2,33.93,36.72,27.54,32.53,68.17,2.96,97.68,0.32
2024-07-16 05:30:00,2024-07-16,5,4.0,1241.68,53.46,70.86,34.62,38.15,28.61,32.53,68.17,2.96,97.68,0.32
2024-07-16 06:30:00,2024-07-16,6,4.0,1321.79,57.39,74.06,40.1,42.92,23.6,32.53,68.17,2.96,97.68,0.32
2024-07-16 07:30:00,2024-07-16,7,4.0,1575.47,67.51,86.02,50.72,49.59,13.23,32.53,68.17,2.96,97.68,0.32
2024-07-16 08:30:00,2024-07-16,8,4.0,1668.93,71.13,89.16,57.58,56.74,12.34,32.53,68.17,2.96,97.68,0.32
2024-07-16 09:30:00,2024-07-16,9,4.0,1241.68,61.5,73.7,58.26,72.48,26.11,32.53,68.17,2.96,97.68,0.32
2024-07-16 10:30:00,2024-07-16,10,4.0,1108.17,56.23,67.39,61.69,85.83,27.54,32.53,68.17,2.96,97.68,0.32
2024-07-16 11:30:00,2024-07-16,11,4.0,1041.41,51.29,61.64,66.49,99.18,25.03,32.53,68.17,2.96,97.68,0.32
2024-07-16 12:30:00,2024-07-16,12,3.0,881.2,36.91,45.17,56.21,86.78,47.21,32.53,68.17,2.96,97.68,0.32
2024-07-16 13:30:00,2024-07-16,13,3.0,787.73,31.36,38.56,45.24,75.34,78.68,32.53,68.17,2.96,97.68,0.32
2024-07-16 14:30:00,2024-07-16,14,3.0,761.03,38.83,45.86,38.73,73.43,117.3,32.53,68.17,2.96,97.68,0.32
2024-07-16 15:30:00,2024-07-16,15,4.0,794.41,54.71,62.4,37.7,75.34,158.79,32.53,68.17,2.96,97.68,0.32
2024-07-16 16:30:00,2024-07-16,16,4.0,907.9,70.19,79.76,49.35,89.65,173.09,32.53,68.17,2.96,97.68,0.32
2024-07-16 17:30:00,2024-07-16,17,5.0,1068.12,78.46,90.49,68.55,110.63,154.5,32.53,68.17,2.96,97.68,0.32
2024-07-16 18:30:00,2024-07-16,18,5.0,1495.36,93.14,113.35,102.82,135.42,103.0,32.53,68.17,2.96,97.68,0.32
2024-07-16 19:30:00,2024-07-16,19,5.0,2082.82,115.49,150.15,117.9,125.89,52.93,32.53,68.17,2.96,97.68,0.32
2024-07-16 20:30:00,2024-07-16,20,5.0,2403.26,127.26,173.57,105.56,97.27,28.97,32.53,68.17,2.96,97.68,0.32
2024-07-16 21:30:00,2024-07-16,21,5.0,2216.34,116.06,164.2,81.57,66.76,23.96,32.53,68.17,2.96,97.68,0.32
2024-07-16 22:30:00,2024-07-16,22,5.0,1842.5,96.7,138.3,62.38,49.59,26.11,32.53,68.17,2.96,97.68,0.32
2024-07-16 23:30:00,2024-07-16,23,5.0,1468.66,79.81,111.15,50.72,40.53,32.19,32.53,68.17,2.96,97.68,0.32
2024-07-17 00:30:00,2024-07-17,0,4.0,1108.17,65.44,85.84,39.41,33.38,42.92,32.47,67.72,2.35,97.65,0.76
2024-07-17 01:30:00,2024-07-17,1,4.0,921.25,61.69,76.97,30.85,30.28,51.5,32.47,67.72,2.35,97.65,0.76
2024-07-17 02:30:00,2024-07-17,2,4.0,807.76,60.91,73.75,25.02,29.33,60.08,32.47,67.72,2.35,97.65,0.76
2024-07-17 03:30:00,2024-07-17,3,4.0,734.33,62.73,73.94,23.65,33.38,65.09,32.47,67.72,2.35,97.65,0.76
2024-07-17 04:30:00,2024-07-17,4,4.0,707.63,63.9,74.55,26.39,38.62,55.07,32.47,67.72,2.35,97.65,0.76
2024-07-17 05:30:00,2024-07-17,5,4.0,714.3,61.72,72.25,31.19,43.87,37.55,32.47,67.72,2.35,97.65,0.76
2024-07-17 06:30:00,2024-07-17,6,4.0,794.41,56.96,68.9,38.39,49.11,20.38,32.47,67.72,2.35,97.65,0.76
2024-07-17 07:30:00,2024-07-17,7,4.0,961.3,54.53,69.26,40.44,54.84,15.91,32.47,67.72,2.35,97.65,0.76
2024-07-17 08:30:00,2024-07-17,8,4.0,1028.06,52.42,67.14,40.44,60.08,25.75,32.47,67.72,2.35,97.65,0.76
2024-07-17 09:30:00,2024-07-17,9,4.0,1081.47,55.62,69.51,44.55,64.85,41.84,32.47,67.72,2.35,97.65,0.76
2024-07-17 10:30:00,2024-07-17,10,4.0,1308.44,69.52,86.19,55.52,74.39,55.79,32.47,67.72,2.35,97.65,0.76
2024-07-17 11:30:00,2024-07-17,11,5.0,1482.01,80.7,99.46,69.92,88.69,65.09,32.47,67.72,2.35,97.65,0.76
2024-07-17 12:30:00,2024-07-17,12,5.0,1562.12,87.22,106.0,76.09,95.37,80.82,32.47,67.72,2.35,97.65,0.76
2024-07-17 13:30:00,2024-07-17,13,5.0,1388.55,82.89,98.42,68.55,93.46,114.44,32.47,67.72,2.35,97.65,0.76
2024-07-17 14:30:00,2024-07-17,14,4.0,1108.17,74.77,86.22,56.21,93.46,144.48,32.47,67.72,2.35,97.65,0.76
2024-07-17 15:30:00,2024-07-17,15,4.0,847.82,66.89,75.07,47.3,89.65,157.36,32.47,67.72,2.35,97.65,0.76
2024-07-17 16:30:00,2024-07-17,16,4.0,881.2,63.55,72.09,61.01,101.09,130.18,32.47,67.72,2.35,97.65,0.76
2024-07-17 17:30:00,2024-07-17,17,4.0,921.25,56.8,65.8,77.46,110.63,90.84,32.47,67.72,2.35,97.65,0.76
2024-07-17 18:30:00,2024-07-17,18,4.0,1028.06,53.83,65.5,87.05,120.16,52.21,32.47,67.72,2.35,97.65,0.76
2024-07-17 19:30:00,2024-07-17,19,4.0,1161.58,59.37,76.28,84.31,116.35,28.97,32.47,67.72,2.35,97.65,0.76
2024-07-17 20:30:00,2024-07-17,20,4.0,1201.63,66.03,85.96,71.29,94.41,26.11,32.47,67.72,2.35,97.65,0.76
2024-07-17 21:30:00,2024-07-17,21,4.0,1161.58,67.28,87.89,54.15,66.76,35.05,32.47,67.72,2.35,97.65,0.76
2024-07-17 22:30:00,2024-07-17,22,4.0,1134.87,66.99,87.14,45.24,51.02,41.84,32.47,67.72,2.35,97.65,0.76
2024-07-17 23:30:00,2024-07-17,23,4.0,1068.12,61.35,78.94,42.16,43.39,42.2,32.47,67.72,2.35,97.65,0.76
2024-07-18 00:30:00,2024-07-18,0,4.0,947.95,53.4,67.16,37.36,35.76,41.13,32.3,70.47,1.73,97.49,5.71
2024-07-18 01:30:00,2024-07-18,1,4.0,921.25,52.69,65.88,33.93,32.9,37.91,32.3,70.47,1.73,97.49,5.71
2024-07-18 02:30:00,2024-07-18,2,4.0,934.6,54.57,68.6,32.56,32.42,33.97,32.3,70.47,1.73,97.49,5.71
2024-07-18 03:30:00,2024-07-18,3,4.0,961.3,59.44,73.95,33.93,34.81,29.68,32.3,70.47,1.73,97.49,5.71
2024-07-18 04:30:00,2024-07-18,4,4.0,988.01,65.0,79.07,35.99,38.15,26.11,32.3,70.47,1.73,97.49,5.71
2024-07-18 05:30:00,2024-07-18,5,4.0,1041.41,71.05,84.9,39.41,41.01,21.1,32.3,70.47,1.73,97.49,5.71
2024-07-18 06:30:00,2024-07-18,6,5.0,1161.58,96.68,110.24,41.81,43.39,28.25,32.3,70.47,1.73,97.49,5.71
2024-07-18 07:30:00,2024-07-18,7,5.0,1495.36,105.53,126.9,57.58,54.84,11.62,32.3,70.47,1.73,97.49,5.71
2024-07-18 08:30:00,2024-07-18,8,5.0,1708.98,108.91,133.8,67.86,72.48,3.49,32.3,70.47,1.73,97.49,5.71
2024-07-18 09:30:00,2024-07-18,9,4.0,1121.52,72.67,87.03,58.95,73.43,25.39,32.3,70.47,1.73,97.49,5.71
2024-07-18 10:30:00,2024-07-18,10,4.0,934.6,56.04,67.02,51.41,66.76,50.78,32.3,70.47,1.73,97.49,5.71
2024-07-18 11:30:00,2024-07-18,11,4.0,894.55,52.89,63.04,51.41,71.53,66.52,32.3,70.47,1.73,97.49,5.71
2024-07-18 12:30:00,2024-07-18,12,4.0,894.55,53.97,63.18,51.41,74.39,80.82,32.3,70.47,1.73,97.49,5.71
2024-07-18 13:30:00,2024-07-18,13,4.0,921.25,58.1,67.17,54.15,78.2,91.55,32.3,70.47,1.73,97.49,5.71
2024-07-18 14:30:00,2024-07-18,14,4.0,961.3,63.67,72.96,57.58,86.78,97.27,32.3,70.47,1.73,97.49,5.71
